student,test,rating
3571,working_memory,2
3571,processing_speed,1
3571,math_fluency,2
3571,long_term_memory,3
3571,reasoning,1
3571,calculus,2
3571,emotion,2
3572,response_behaviour,3
3572,reading,5
3572,working_memory,5
3572,processing_speed,5
3572,long_term_memory,5
3572,reasoning,4
3572,calculus,5
3572,emotion,3
3573,response_behaviour,4
3573,reading,2
3573,working_memory,5
3573,processing_speed,1
3573,long_term_memory,5
3573,reasoning,1
3573,calculus,3
3573,emotion,1
3574,reading,3
3574,working_memory,5
3574,processing_speed,4
3574,math_fluency,4
3574,long_term_memory,5
3574,reasoning,4
3574,calculus,4
3574,emotion,4
3575,response_behaviour,3
3575,reading,2
3575,working_memory,5
3575,processing_speed,2
3575,math_fluency,4
3575,long_term_memory,5
3575,calculus,4
3575,emotion,4
3576,response_behaviour,4
3576,reading,3
3576,working_memory,5
3576,math_fluency,4
3576,long_term_memory,2
3576,reasoning,2
3576,calculus,2
3576,emotion,5
3577,response_behaviour,3
3577,reading,4
3577,working_memory,5
3577,processing_speed,5
3577,math_fluency,1
3577,reasoning,4
3577,calculus,3
3577,emotion,5
3578,response_behaviour,3
3578,reading,5
3578,working_memory,5
3578,processing_speed,5
3578,math_fluency,5
3578,long_term_memory,4
3578,reasoning,5
3578,calculus,5
3579,response_behaviour,3
3579,reading,5
3579,working_memory,5
3579,processing_speed,5
3579,long_term_memory,4
3579,reasoning,4
3579,calculus,4
3579,emotion,5
3580,response_behaviour,4
3580,reading,2
3580,working_memory,4
3580,processing_speed,3
3580,long_term_memory,1
3580,reasoning,1
3580,calculus,1
3580,emotion,2
3581,response_behaviour,3
3581,reading,1
3581,working_memory,5
3581,processing_speed,2
3581,math_fluency,1
3581,long_term_memory,5
3581,reasoning,3
3581,calculus,1
3582,response_behaviour,4
3582,reading,4
3582,working_memory,5
3582,processing_speed,3
3582,math_fluency,4
3582,long_term_memory,5
3582,reasoning,1
3582,emotion,1
3583,response_behaviour,3
3583,reading,4
3583,processing_speed,2
3583,math_fluency,5
3583,long_term_memory,2
3583,reasoning,2
3583,calculus,4
3583,emotion,5
3584,response_behaviour,3
3584,reading,1
3584,working_memory,5
3584,processing_speed,1
3584,math_fluency,1
3584,long_term_memory,3
3584,calculus,3
3584,emotion,3
3585,response_behaviour,4
3585,reading,1
3585,working_memory,5
3585,processing_speed,1
3585,long_term_memory,5
3585,reasoning,1
3585,calculus,1
3585,emotion,2
3586,response_behaviour,4
3586,reading,1
3586,working_memory,5
3586,processing_speed,1
3586,long_term_memory,3
3586,reasoning,1
3586,calculus,1
3586,emotion,1
3587,response_behaviour,3
3587,reading,3
3587,working_memory,5
3587,processing_speed,5
3587,math_fluency,4
3587,long_term_memory,5
3587,reasoning,5
3587,calculus,4
3588,response_behaviour,3
3588,reading,4
3588,working_memory,5
3588,processing_speed,4
3588,math_fluency,2
3588,long_term_memory,5
3588,calculus,2
3588,emotion,5
3589,response_behaviour,3
3589,reading,3
3589,working_memory,5
3589,processing_speed,4
3589,math_fluency,3
3589,long_term_memory,3
3589,calculus,2
3589,emotion,5
3590,response_behaviour,3
3590,reading,3
3590,working_memory,5
3590,processing_speed,4
3590,long_term_memory,5
3590,reasoning,5
3590,calculus,4
3590,emotion,5
3591,response_behaviour,3
3591,reading,4
3591,working_memory,5
3591,math_fluency,3
3591,long_term_memory,5
3591,reasoning,4
3591,calculus,2
3591,emotion,4
3592,response_behaviour,4
3592,reading,3
3592,processing_speed,1
3592,math_fluency,1
3592,long_term_memory,4
3592,reasoning,1
3592,calculus,2
3592,emotion,1
3593,response_behaviour,3
3593,working_memory,5
3593,processing_speed,3
3593,math_fluency,4
3593,long_term_memory,3
3593,reasoning,4
3593,calculus,4
3593,emotion,4
3594,response_behaviour,3
3594,reading,4
3594,working_memory,5
3594,processing_speed,3
3594,math_fluency,5
3594,long_term_memory,5
3594,reasoning,3
3594,calculus,5
3595,response_behaviour,4
3595,reading,3
3595,working_memory,5
3595,processing_speed,4
3595,math_fluency,4
3595,long_term_memory,5
3595,reasoning,4
3595,calculus,4
3596,response_behaviour,4
3596,working_memory,5
3596,processing_speed,3
3596,math_fluency,1
3596,long_term_memory,5
3596,reasoning,2
3596,calculus,1
3596,emotion,5
3597,response_behaviour,3
3597,reading,2
3597,working_memory,3
3597,processing_speed,2
3597,math_fluency,1
3597,long_term_memory,4
3597,calculus,2
3597,emotion,1
3598,response_behaviour,3
3598,working_memory,5
3598,processing_speed,4
3598,math_fluency,5
3598,long_term_memory,5
3598,reasoning,4
3598,calculus,5
3598,emotion,4
3599,response_behaviour,3
3599,reading,2
3599,working_memory,5
3599,processing_speed,3
3599,math_fluency,4
3599,long_term_memory,1
3599,reasoning,1
3599,calculus,3
3600,response_behaviour,3
3600,reading,3
3600,working_memory,5
3600,processing_speed,2
3600,math_fluency,4
3600,long_term_memory,5
3600,reasoning,4
3600,calculus,4
3601,response_behaviour,4
3601,working_memory,5
3601,processing_speed,3
3601,math_fluency,3
3601,long_term_memory,3
3601,reasoning,3
3601,calculus,4
3601,emotion,5
3602,response_behaviour,4
3602,reading,4
3602,working_memory,5
3602,processing_speed,1
3602,math_fluency,3
3602,long_term_memory,5
3602,reasoning,1
3602,emotion,5
3603,response_behaviour,4
3603,working_memory,5
3603,processing_speed,4
3603,math_fluency,5
3603,long_term_memory,5
3603,reasoning,4
3603,calculus,5
3603,emotion,1
3604,response_behaviour,3
3604,reading,3
3604,processing_speed,2
3604,math_fluency,2
3604,long_term_memory,5
3604,reasoning,3
3604,calculus,1
3604,emotion,3
3605,reading,4
3605,working_memory,5
3605,processing_speed,5
3605,math_fluency,1
3605,long_term_memory,5
3605,reasoning,1
3605,calculus,1
3605,emotion,4
3606,response_behaviour,3
3606,reading,5
3606,working_memory,5
3606,processing_speed,4
3606,math_fluency,5
3606,long_term_memory,5
3606,reasoning,5
3606,emotion,5
3607,response_behaviour,4
3607,reading,2
3607,working_memory,5
3607,math_fluency,1
3607,long_term_memory,5
3607,reasoning,2
3607,calculus,1
3607,emotion,5
3608,reading,1
3608,working_memory,5
3608,processing_speed,2
3608,math_fluency,5
3608,long_term_memory,5
3608,reasoning,4
3608,calculus,4
3608,emotion,5
3609,reading,3
3609,working_memory,5
3609,processing_speed,4
3609,math_fluency,4
3609,long_term_memory,4
3609,reasoning,3
3609,calculus,4
3609,emotion,3
3610,response_behaviour,3
3610,reading,5
3610,processing_speed,5
3610,math_fluency,2
3610,long_term_memory,5
3610,reasoning,5
3610,calculus,5
3610,emotion,5
3611,response_behaviour,3
3611,reading,5
3611,working_memory,5
3611,processing_speed,2
3611,math_fluency,3
3611,reasoning,2
3611,calculus,4
3611,emotion,3
3612,response_behaviour,4
3612,working_memory,4
3612,processing_speed,3
3612,math_fluency,2
3612,long_term_memory,1
3612,reasoning,1
3612,calculus,2
3612,emotion,5
3613,response_behaviour,3
3613,reading,3
3613,working_memory,5
3613,processing_speed,4
3613,long_term_memory,5
3613,reasoning,5
3613,calculus,5
3613,emotion,3
3614,response_behaviour,3
3614,reading,4
3614,working_memory,5
3614,math_fluency,3
3614,long_term_memory,5
3614,reasoning,1
3614,calculus,2
3614,emotion,3
3615,reading,3
3615,working_memory,5
3615,processing_speed,5
3615,math_fluency,4
3615,long_term_memory,2
3615,reasoning,3
3615,calculus,5
3615,emotion,4
3616,reading,5
3616,working_memory,5
3616,processing_speed,5
3616,math_fluency,4
3616,long_term_memory,5
3616,reasoning,5
3616,calculus,5
3616,emotion,5
3617,response_behaviour,4
3617,reading,4
3617,working_memory,5
3617,processing_speed,2
3617,math_fluency,5
3617,long_term_memory,5
3617,calculus,5
3617,emotion,2
3618,response_behaviour,4
3618,reading,4
3618,working_memory,5
3618,processing_speed,3
3618,math_fluency,2
3618,long_term_memory,5
3618,reasoning,4
3618,calculus,4
3619,response_behaviour,3
3619,reading,2
3619,working_memory,5
3619,processing_speed,2
3619,math_fluency,4
3619,long_term_memory,5
3619,reasoning,1
3619,calculus,4
3620,response_behaviour,4
3620,reading,2
3620,working_memory,5
3620,processing_speed,1
3620,math_fluency,4
3620,long_term_memory,5
3620,calculus,3
3620,emotion,3
3621,response_behaviour,3
3621,reading,4
3621,working_memory,5
3621,math_fluency,5
3621,long_term_memory,4
3621,reasoning,3
3621,calculus,4
3621,emotion,3
3622,response_behaviour,3
3622,reading,4
3622,working_memory,5
3622,processing_speed,4
3622,long_term_memory,5
3622,reasoning,3
3622,calculus,4
3622,emotion,5
3623,reading,3
3623,working_memory,5
3623,processing_speed,1
3623,math_fluency,2
3623,long_term_memory,4
3623,reasoning,2
3623,calculus,4
3623,emotion,4
3624,response_behaviour,3
3624,reading,4
3624,processing_speed,3
3624,math_fluency,5
3624,long_term_memory,5
3624,reasoning,5
3624,calculus,4
3624,emotion,5
3625,reading,3
3625,working_memory,5
3625,processing_speed,1
3625,math_fluency,4
3625,long_term_memory,1
3625,reasoning,3
3625,calculus,3
3625,emotion,1
3626,response_behaviour,4
3626,reading,3
3626,working_memory,2
3626,processing_speed,3
3626,long_term_memory,2
3626,reasoning,3
3626,calculus,4
3626,emotion,2
3627,response_behaviour,3
3627,reading,4
3627,working_memory,5
3627,processing_speed,4
3627,math_fluency,4
3627,long_term_memory,5
3627,reasoning,4
3627,calculus,3
3628,response_behaviour,4
3628,reading,1
3628,working_memory,5
3628,processing_speed,4
3628,math_fluency,5
3628,reasoning,3
3628,calculus,4
3628,emotion,5
3629,response_behaviour,3
3629,reading,1
3629,working_memory,5
3629,processing_speed,4
3629,math_fluency,1
3629,long_term_memory,1
3629,reasoning,5
3629,emotion,1
3630,response_behaviour,4
3630,working_memory,5
3630,processing_speed,2
3630,math_fluency,3
3630,long_term_memory,5
3630,reasoning,5
3630,calculus,4
3630,emotion,3
3631,response_behaviour,3
3631,reading,4
3631,processing_speed,2
3631,math_fluency,4
3631,long_term_memory,5
3631,reasoning,5
3631,calculus,3
3631,emotion,3
3633,response_behaviour,4
3633,reading,1
3633,working_memory,5
3633,processing_speed,1
3633,math_fluency,1
3633,reasoning,2
3633,calculus,2
3633,emotion,3
3634,response_behaviour,3
3634,reading,2
3634,working_memory,5
3634,processing_speed,2
3634,math_fluency,2
3634,long_term_memory,3
3634,calculus,2
3634,emotion,1
3635,response_behaviour,3
3635,reading,5
3635,working_memory,5
3635,math_fluency,5
3635,long_term_memory,5
3635,reasoning,3
3635,calculus,4
3635,emotion,5
3636,response_behaviour,3
3636,reading,2
3636,working_memory,5
3636,processing_speed,3
3636,math_fluency,5
3636,reasoning,3
3636,calculus,5
3636,emotion,3
3637,response_behaviour,3
3637,reading,5
3637,working_memory,5
3637,processing_speed,2
3637,math_fluency,5
3637,reasoning,2
3637,calculus,4
3637,emotion,2
3638,response_behaviour,4
3638,reading,5
3638,working_memory,5
3638,math_fluency,1
3638,long_term_memory,5
3638,reasoning,2
3638,calculus,1
3638,emotion,5
3639,response_behaviour,4
3639,reading,2
3639,working_memory,5
3639,processing_speed,4
3639,long_term_memory,2
3639,reasoning,1
3639,calculus,1
3639,emotion,5
3640,response_behaviour,3
3640,reading,3
3640,working_memory,5
3640,processing_speed,4
3640,math_fluency,4
3640,long_term_memory,5
3640,reasoning,4
3640,calculus,3
3641,response_behaviour,3
3641,reading,2
3641,working_memory,5
3641,processing_speed,3
3641,long_term_memory,5
3641,reasoning,3
3641,calculus,3
3641,emotion,5
3642,response_behaviour,3
3642,reading,4
3642,working_memory,5
3642,processing_speed,5
3642,long_term_memory,5
3642,reasoning,4
3642,calculus,4
3642,emotion,4
3643,reading,5
3643,working_memory,5
3643,processing_speed,4
3643,math_fluency,5
3643,long_term_memory,4
3643,reasoning,2
3643,calculus,5
3643,emotion,4
3644,response_behaviour,3
3644,reading,2
3644,working_memory,5
3644,processing_speed,1
3644,math_fluency,5
3644,long_term_memory,3
3644,reasoning,3
3644,emotion,5
3645,response_behaviour,3
3645,reading,4
3645,working_memory,5
3645,processing_speed,5
3645,math_fluency,5
3645,long_term_memory,5
3645,calculus,3
3645,emotion,5
3646,response_behaviour,3
3646,reading,5
3646,working_memory,5
3646,processing_speed,5
3646,math_fluency,5
3646,reasoning,4
3646,calculus,5
3646,emotion,5
3647,response_behaviour,3
3647,reading,2
3647,working_memory,5
3647,math_fluency,2
3647,long_term_memory,5
3647,reasoning,4
3647,calculus,1
3647,emotion,5
3648,response_behaviour,3
3648,reading,5
3648,working_memory,5
3648,math_fluency,4
3648,long_term_memory,5
3648,reasoning,4
3648,calculus,4
3648,emotion,5
3649,response_behaviour,3
3649,reading,2
3649,working_memory,5
3649,processing_speed,2
3649,math_fluency,1
3649,reasoning,2
3649,calculus,1
3649,emotion,3
3650,response_behaviour,3
3650,reading,3
3650,working_memory,5
3650,processing_speed,3
3650,math_fluency,4
3650,reasoning,4
3650,calculus,3
3650,emotion,5
3651,response_behaviour,3
3651,reading,5
3651,working_memory,5
3651,math_fluency,4
3651,long_term_memory,3
3651,reasoning,4
3651,calculus,4
3651,emotion,5
3652,response_behaviour,2
3652,reading,5
3652,working_memory,5
3652,processing_speed,4
3652,long_term_memory,5
3652,reasoning,5
3652,calculus,4
3652,emotion,5
3653,response_behaviour,3
3653,reading,4
3653,working_memory,5
3653,processing_speed,3
3653,math_fluency,4
3653,long_term_memory,5
3653,calculus,4
3653,emotion,5
3654,reading,1
3654,working_memory,5
3654,processing_speed,5
3654,math_fluency,2
3654,long_term_memory,5
3654,reasoning,3
3654,calculus,2
3654,emotion,3
3655,response_behaviour,3
3655,reading,4
3655,working_memory,5
3655,processing_speed,5
3655,math_fluency,4
3655,long_term_memory,5
3655,calculus,5
3655,emotion,4
3656,response_behaviour,3
3656,reading,2
3656,working_memory,5
3656,math_fluency,1
3656,long_term_memory,5
3656,reasoning,1
3656,calculus,1
3656,emotion,2
3657,response_behaviour,3
3657,reading,2
3657,working_memory,5
3657,math_fluency,4
3657,long_term_memory,5
3657,reasoning,4
3657,calculus,3
3657,emotion,4
3658,response_behaviour,3
3658,reading,5
3658,working_memory,5
3658,math_fluency,4
3658,long_term_memory,5
3658,reasoning,1
3658,calculus,2
3658,emotion,2
3659,response_behaviour,3
3659,reading,3
3659,working_memory,5
3659,processing_speed,4
3659,math_fluency,3
3659,long_term_memory,5
3659,calculus,2
3659,emotion,5
3660,response_behaviour,4
3660,reading,2
3660,working_memory,5
3660,math_fluency,3
3660,long_term_memory,5
3660,reasoning,1
3660,calculus,2
3660,emotion,1
3661,response_behaviour,3
3661,reading,5
3661,working_memory,5
3661,processing_speed,5
3661,math_fluency,3
3661,long_term_memory,5
3661,reasoning,4
3661,emotion,4
3662,response_behaviour,3
3662,reading,2
3662,working_memory,5
3662,processing_speed,3
3662,math_fluency,3
3662,long_term_memory,5
3662,calculus,1
3662,emotion,3
3663,response_behaviour,3
3663,working_memory,5
3663,processing_speed,1
3663,math_fluency,4
3663,long_term_memory,3
3663,reasoning,4
3663,calculus,3
3663,emotion,2
3664,reading,5
3664,working_memory,5
3664,processing_speed,4
3664,math_fluency,2
3664,long_term_memory,5
3664,reasoning,3
3664,calculus,3
3664,emotion,4
3665,response_behaviour,3
3665,reading,4
3665,processing_speed,2
3665,math_fluency,3
3665,long_term_memory,5
3665,reasoning,3
3665,calculus,3
3665,emotion,3
3666,response_behaviour,3
3666,reading,3
3666,working_memory,5
3666,processing_speed,3
3666,math_fluency,1
3666,long_term_memory,5
3666,reasoning,4
3666,emotion,5
3667,reading,5
3667,working_memory,5
3667,processing_speed,5
3667,math_fluency,4
3667,long_term_memory,5
3667,reasoning,2
3667,calculus,3
3667,emotion,3
3668,response_behaviour,3
3668,reading,4
3668,working_memory,5
3668,processing_speed,3
3668,math_fluency,5
3668,long_term_memory,5
3668,reasoning,4
3668,emotion,5
3669,response_behaviour,3
3669,reading,1
3669,working_memory,5
3669,processing_speed,2
3669,math_fluency,3
3669,reasoning,3
3669,calculus,5
3669,emotion,2
3670,response_behaviour,4
3670,reading,2
3670,working_memory,5
3670,math_fluency,2
3670,long_term_memory,5
3670,reasoning,2
3670,calculus,2
3670,emotion,2
3671,response_behaviour,3
3671,reading,3
3671,working_memory,5
3671,processing_speed,3
3671,math_fluency,4
3671,long_term_memory,5
3671,reasoning,4
3671,calculus,5
3672,response_behaviour,3
3672,reading,3
3672,working_memory,5
3672,processing_speed,2
3672,math_fluency,5
3672,long_term_memory,5
3672,calculus,5
3672,emotion,4
3673,response_behaviour,4
3673,working_memory,5
3673,processing_speed,1
3673,math_fluency,1
3673,long_term_memory,5
3673,reasoning,2
3673,calculus,1
3673,emotion,2
3674,response_behaviour,3
3674,reading,4
3674,processing_speed,2
3674,math_fluency,3
3674,long_term_memory,2
3674,reasoning,4
3674,calculus,4
3674,emotion,5
3675,response_behaviour,3
3675,reading,4
3675,processing_speed,3
3675,math_fluency,2
3675,long_term_memory,5
3675,reasoning,5
3675,calculus,2
3675,emotion,2
3676,response_behaviour,3
3676,reading,2
3676,working_memory,5
3676,math_fluency,3
3676,long_term_memory,5
3676,reasoning,2
3676,calculus,2
3676,emotion,4
3677,response_behaviour,3
3677,reading,4
3677,working_memory,5
3677,processing_speed,2
3677,math_fluency,4
3677,long_term_memory,5
3677,reasoning,4
3677,emotion,3
3678,response_behaviour,3
3678,reading,2
3678,processing_speed,4
3678,math_fluency,2
3678,long_term_memory,5
3678,reasoning,4
3678,calculus,2
3678,emotion,3
3679,response_behaviour,3
3679,reading,3
3679,working_memory,5
3679,processing_speed,1
3679,math_fluency,5
3679,long_term_memory,5
3679,reasoning,4
3679,calculus,4
3680,response_behaviour,3
3680,reading,2
3680,working_memory,5
3680,processing_speed,4
3680,math_fluency,2
3680,long_term_memory,5
3680,reasoning,3
3680,calculus,2
3681,response_behaviour,4
3681,reading,3
3681,working_memory,1
3681,processing_speed,2
3681,math_fluency,2
3681,reasoning,4
3681,calculus,2
3681,emotion,3
3682,response_behaviour,3
3682,reading,1
3682,working_memory,5
3682,processing_speed,3
3682,long_term_memory,5
3682,reasoning,3
3682,calculus,5
3682,emotion,2
3683,response_behaviour,3
3683,reading,5
3683,working_memory,5
3683,math_fluency,4
