student_id,dimension,score
2028,math_fluency,2
6592,math_fluency,3
3724,processing_speed,2
1106,reasoning,4
6343,calculus,2
6746,reading,5
5044,reading,1
4887,processing_speed,5
4744,processing_speed,3
5011,reasoning,5
5638,execution_speed,3
6473,execution_speed,4
6332,math_fluency,2
4913,execution_speed,4
1692,reasoning,3
5423,reasoning,4
1954,processing_speed,4
6720,reading,1
6795,emotion,3
3428,reasoning,4
5337,reading,4
3550,processing_speed,1
3923,emotion,4
5154,processing_speed,3
6032,reasoning,5
3493,execution_speed,1
6645,reasoning,5
5076,reading,1
6033,reasoning,4
4990,execution_speed,4
3804,emotion,2
1728,reading,2
6294,math_fluency,1
3737,math_fluency,2
6811,processing_speed,3
3590,math_fluency,4
6892,reasoning,5
2825,reasoning,4
4849,execution_speed,1
5870,execution_speed,2
3181,math_fluency,2
6108,emotion,5
2661,emotion,2
2834,reasoning,4
6053,reading,3
1070,reasoning,4
6013,reasoning,3
3671,math_fluency,4
3443,reasoning,2
6910,emotion,5
5766,reading,3
1578,processing_speed,2
5160,processing_speed,2
6983,processing_speed,3
5776,reasoning,3
6818,emotion,2
5111,execution_speed,5
6222,execution_speed,2
5098,math_fluency,2
6558,reasoning,3
6827,processing_speed,1
6278,emotion,3
1578,reasoning,2
5380,emotion,4
3873,math_fluency,3
6953,reasoning,5
4815,emotion,3
4726,emotion,5
3207,emotion,1
6770,reasoning,4
5888,reading,4
1080,reading,2
5456,math_fluency,3
4921,reading,3
6288,processing_speed,4
6450,emotion,1
3201,calculus,2
4809,reading,2
5305,emotion,5
6697,reasoning,2
1583,math_fluency,3
2810,reasoning,3
5153,reasoning,1
3779,math_fluency,2
2044,math_fluency,2
4728,reading,1
6546,reading,3
4757,math_fluency,5
6047,math_fluency,4
5317,emotion,4
3800,reasoning,4
3594,reading,4
5773,math_fluency,2
6698,reasoning,3
3549,execution_speed,2
6969,emotion,1
5044,execution_speed,3
6453,reading,2
4820,execution_speed,1
3172,emotion,1
5338,execution_speed,1
3633,emotion,2
1723,reasoning,5
6616,emotion,2
5638,reading,5
5656,reading,4
5840,emotion,5
5385,math_fluency,3
3906,math_fluency,4
5422,emotion,1
6637,reading,3
3793,emotion,2
3693,emotion,2
6741,emotion,5
4849,reasoning,2
6898,execution_speed,4
4855,execution_speed,3
3452,calculus,5
4973,reasoning,3
5648,execution_speed,5
6574,execution_speed,3
6422,emotion,2
4973,execution_speed,2
1600,reading,1
5900,reading,1
4973,math_fluency,4
3929,emotion,5
3473,execution_speed,2
6778,execution_speed,4
6495,math_fluency,1
1701,processing_speed,2
4779,emotion,5
3328,reasoning,4
1733,reading,2
1975,emotion,5
5153,math_fluency,2
5833,execution_speed,4
6365,calculus,3
4966,reasoning,4
3563,reasoning,2
5916,reasoning,3
5004,emotion,2
6389,reading,4
3652,math_fluency,3
6829,emotion,5
4811,math_fluency,5
5330,emotion,5
6371,processing_speed,5
3391,processing_speed,2
3768,reading,3
3933,processing_speed,3
4809,reasoning,3
3429,emotion,2
6267,reasoning,1
3704,reasoning,2
3729,processing_speed,1
5919,reading,4
3757,reading,3
6400,execution_speed,4
5920,processing_speed,1
2646,processing_speed,4
3402,processing_speed,2
6305,math_fluency,4
6640,processing_speed,3
3696,emotion,5
5119,emotion,5
5360,emotion,3
6662,execution_speed,3
6813,math_fluency,2
6624,emotion,4
5778,math_fluency,3
5173,math_fluency,5
5839,processing_speed,4
6949,calculus,2
6497,math_fluency,5
6066,processing_speed,5
3586,math_fluency,1
3207,reasoning,2
6830,reading,3
4961,reasoning,2
6778,emotion,3
6269,math_fluency,5
3209,calculus,5
6808,emotion,2
6094,reading,1
6078,reading,5
1631,reasoning,1
5357,emotion,2
4815,math_fluency,2
5294,reasoning,1
3585,reading,1
6361,reading,2
5748,emotion,2
3402,calculus,2
6797,math_fluency,4
3761,reasoning,2
1599,reasoning,4
3753,calculus,3
3209,execution_speed,3
6440,math_fluency,1
5645,reading,1
5169,math_fluency,3
5304,execution_speed,4
4942,emotion,5
6262,reasoning,1
2037,emotion,5
3514,reading,1
6990,reading,4
5643,execution_speed,3
5185,execution_speed,5
5456,reading,4
5430,math_fluency,2
2686,processing_speed,2
6872,emotion,5
5348,reading,1
5934,reading,4
6100,math_fluency,1
4164,emotion,3
6284,math_fluency,2
4759,reading,5
5830,processing_speed,4
6368,processing_speed,3
3544,reading,1
4829,processing_speed,1
6997,processing_speed,4
5311,execution_speed,5
5490,reasoning,5
6909,processing_speed,2
4888,emotion,1
6615,emotion,5
5337,execution_speed,1
3772,emotion,5
4918,emotion,2
3595,reasoning,4
6528,processing_speed,4
6887,reasoning,2
3682,reasoning,3
5673,math_fluency,3
5760,reading,5
2053,processing_speed,2
4778,reasoning,2
5845,emotion,2
3565,processing_speed,2
6729,reasoning,5
4154,calculus,1
3703,emotion,4
6605,reasoning,4
5342,math_fluency,4
1659,processing_speed,1
3609,emotion,2
6583,execution_speed,3
3195,math_fluency,4
3877,reasoning,3
4694,processing_speed,2
3171,math_fluency,2
6728,execution_speed,5
6602,calculus,2
5271,math_fluency,5
5748,reading,1
6853,math_fluency,4
1652,math_fluency,3
6858,execution_speed,5
6264,reading,2
5504,emotion,5
6139,math_fluency,1
6755,processing_speed,5
3437,reading,1
3701,calculus,2
6362,processing_speed,3
3689,execution_speed,1
4746,execution_speed,4
3624,emotion,5
6386,calculus,1
6006,math_fluency,5
5289,reading,5
6443,reading,3
6388,reasoning,3
1651,reading,1
3526,processing_speed,1
5313,reasoning,4
4719,math_fluency,5
5841,math_fluency,1
5362,math_fluency,5
6865,execution_speed,5
6464,reading,1
5395,reading,3
6532,execution_speed,5
3617,calculus,5
6665,processing_speed,1
3859,reasoning,2
3545,reasoning,2
5752,execution_speed,2
5870,reasoning,2
3458,reasoning,2
6695,reading,4
5430,execution_speed,4
6723,calculus,2
3855,emotion,5
6450,calculus,1
6960,emotion,4
5319,math_fluency,5
5083,reading,2
6579,reading,3
4148,math_fluency,4
6770,reading,5
5713,emotion,4
5102,execution_speed,2
5946,calculus,4
3406,emotion,4
6923,calculus,5
6785,reading,3
3733,emotion,1
3755,calculus,3
6706,reasoning,1
6054,execution_speed,4
5752,emotion,4
4783,emotion,1
6774,math_fluency,5
5442,reading,3
6960,math_fluency,2
6330,processing_speed,2
6060,processing_speed,4
6895,execution_speed,4
4699,reasoning,2
6738,processing_speed,5
4913,reading,5
3777,execution_speed,3
6242,reasoning,3
3638,processing_speed,3
3321,execution_speed,3
6641,reading,1
6094,math_fluency,2
5964,execution_speed,4
6081,reading,1
4780,math_fluency,5
3676,calculus,1
3163,math_fluency,4
5161,reading,1
3173,processing_speed,3
6660,execution_speed,2
5828,reasoning,3
4159,processing_speed,4
5145,reasoning,4
4841,reasoning,4
4865,emotion,4
6096,math_fluency,3
6334,calculus,1
5414,processing_speed,4
6612,processing_speed,4
5751,reading,2
3704,processing_speed,2
6586,execution_speed,3
3791,calculus,1
2832,reading,2
5731,reading,2
6942,processing_speed,5
4893,execution_speed,4
4788,math_fluency,5
5286,math_fluency,5
6772,emotion,4
5000,reasoning,5
6429,calculus,1
5521,math_fluency,3
6482,math_fluency,4
3453,math_fluency,1
6867,reading,4
5994,emotion,4
6563,calculus,4
5126,processing_speed,1
5875,reading,5
5526,reasoning,4
2809,reasoning,1
3779,reasoning,2
6112,processing_speed,5
4763,reading,5
6320,processing_speed,3
3791,emotion,1
5027,reading,1
6476,math_fluency,4
3631,reasoning,5
3864,execution_speed,2
3487,processing_speed,1
4711,reading,4
1069,reading,1
3200,execution_speed,2
6714,math_fluency,5
6233,processing_speed,4
4800,math_fluency,3
1721,emotion,1
6372,processing_speed,3
5973,processing_speed,4
6520,processing_speed,4
6496,reasoning,1
3446,reading,2
6433,execution_speed,5
6071,processing_speed,2
6763,reasoning,3
5290,execution_speed,5
5275,reasoning,2
6022,math_fluency,5
5497,calculus,4
5520,reading,3
3885,reading,4
6239,processing_speed,4
5504,reasoning,4
5852,reading,2
6797,reasoning,5
5708,reading,2
3644,processing_speed,1
5637,processing_speed,4
5697,reading,1
5501,calculus,5
3406,math_fluency,2
4977,execution_speed,3
6165,reasoning,4
5868,execution_speed,4
3635,math_fluency,4
6881,execution_speed,3
4738,processing_speed,2
6053,reasoning,5
3758,emotion,5
5062,reading,3
5286,calculus,3
5695,reasoning,3
3723,reading,2
3635,execution_speed,5
6809,reading,2
3571,reading,1
4947,processing_speed,5
6315,execution_speed,1
6743,math_fluency,4
3351,execution_speed,3
6738,reading,5
6979,reasoning,4
6319,reasoning,1
6218,emotion,5
5166,math_fluency,1
6133,execution_speed,2
5303,emotion,4
4944,math_fluency,2
6545,reasoning,2
5996,math_fluency,1
4998,execution_speed,4
5496,emotion,3
5996,processing_speed,1
5796,processing_speed,2
5024,reasoning,3
6753,execution_speed,5
6303,emotion,2
4922,math_fluency,1
3852,execution_speed,3
6107,processing_speed,4
6925,processing_speed,3
5107,math_fluency,4
1735,reading,2
6159,reading,1
5046,reasoning,1
5500,execution_speed,5
5345,execution_speed,3
5776,math_fluency,4
5989,emotion,3
2798,processing_speed,4
5812,reasoning,3
6170,reasoning,2
3667,emotion,2
6692,reasoning,3
5443,emotion,3
5023,processing_speed,4
6200,emotion,4
5481,reasoning,4
5833,reasoning,4
3796,processing_speed,1
3493,processing_speed,1
4152,calculus,3
4166,reasoning,4
5014,math_fluency,3
5872,reasoning,2
5412,reasoning,5
6251,reading,1
5808,emotion,1
5826,reading,3
6140,reasoning,1
1974,processing_speed,4
3928,execution_speed,2
1703,math_fluency,1
5992,emotion,3
2023,reading,3
3414,execution_speed,5
6373,execution_speed,3
6776,math_fluency,5
3743,emotion,2
5931,emotion,1
5938,math_fluency,4
2020,emotion,5
5288,reading,5
6856,emotion,3
2670,processing_speed,5
4839,calculus,3
6575,reasoning,2
3526,emotion,4
6852,processing_speed,5
6432,reading,1
5950,processing_speed,2
5270,emotion,2
5972,reasoning,2
5394,reasoning,4
5049,reasoning,1
6880,math_fluency,3
4761,execution_speed,2
6963,calculus,1
1684,reading,5
3344,reasoning,1
5092,execution_speed,2
5931,math_fluency,2
5015,reasoning,4
6228,emotion,3
6156,math_fluency,5
5096,reasoning,2
5990,reasoning,5
2811,math_fluency,4
6219,reasoning,3
3405,processing_speed,5
3870,math_fluency,4
3533,reasoning,3
3686,execution_speed,3
5171,math_fluency,1
6356,emotion,3
4893,math_fluency,5
6559,reading,1
4727,processing_speed,3
6020,reading,5
3255,reading,5
6855,reading,2
6188,emotion,2
1959,math_fluency,5
3614,reasoning,1
1585,reading,1
3438,reasoning,5
6721,processing_speed,1
5844,reading,2
5751,processing_speed,2
1581,reading,2
1987,emotion,4
6910,calculus,4
5286,emotion,4
5171,execution_speed,2
3610,calculus,5
6104,execution_speed,4
6305,reading,4
4816,reasoning,3
1651,reasoning,1
3211,math_fluency,2
6865,emotion,1
5062,execution_speed,3
3461,processing_speed,3
4919,emotion,2
5376,execution_speed,5
6958,emotion,4
5043,execution_speed,4
3768,math_fluency,5
6623,emotion,4
4911,emotion,2
5896,processing_speed,2
5111,reasoning,3
6411,reading,1
3907,emotion,4
5497,execution_speed,1
1682,processing_speed,5
6170,emotion,3
3762,reading,3
5403,math_fluency,4
6674,reading,2
3864,reading,3
5696,reading,1
5301,reading,4
4995,processing_speed,5
1107,emotion,2
4825,processing_speed,1
6996,reading,4
5960,execution_speed,4
3667,calculus,3
3420,reading,2
6954,reasoning,4
3462,reading,3
5001,math_fluency,1
5517,calculus,5
4792,emotion,5
3406,execution_speed,4
5113,math_fluency,5
3682,calculus,5
5727,processing_speed,2
5483,emotion,5
5636,execution_speed,1
5469,calculus,4
6344,math_fluency,5
3555,execution_speed,4
6247,reasoning,4
5528,reading,4
3787,execution_speed,5
2687,processing_speed,2
6593,reading,4
3769,calculus,4
1976,processing_speed,3
5170,execution_speed,4
3579,math_fluency,4
6825,processing_speed,4
6193,emotion,4
3551,math_fluency,2
4732,reading,5
4725,processing_speed,3
6399,execution_speed,3
6650,calculus,4
6372,reasoning,4
4940,processing_speed,5
5104,processing_speed,4
5705,emotion,1
6735,reading,4
5793,math_fluency,4
6049,math_fluency,1
3591,calculus,2
5093,emotion,2
4738,execution_speed,4
5719,reading,1
2676,math_fluency,2
4139,processing_speed,4
3699,math_fluency,3
6484,math_fluency,3
3740,reading,2
6027,execution_speed,5
5486,processing_speed,4
4840,execution_speed,1
5896,emotion,2
3770,processing_speed,2
1087,reasoning,4
5831,reading,4
3183,reading,4
5430,processing_speed,2
6132,reading,4
3735,calculus,2
4841,math_fluency,3
5314,math_fluency,1
6297,execution_speed,4
4869,reasoning,4
5395,emotion,2
3200,reading,4
4805,emotion,1
4827,reading,4
6776,emotion,5
1727,emotion,2
6788,emotion,1
6377,calculus,5
6418,math_fluency,1
6705,math_fluency,4
6905,calculus,4
6471,reading,3
6257,processing_speed,5
6309,execution_speed,1
4721,reasoning,4
6328,math_fluency,3
5046,math_fluency,5
5887,reasoning,1
5341,execution_speed,2
5348,math_fluency,1
1693,math_fluency,3
5934,reasoning,3
5735,processing_speed,4
3205,reasoning,1
4710,execution_speed,5
5306,emotion,5
5174,processing_speed,4
3889,emotion,2
6578,calculus,1
6177,emotion,1
3875,reasoning,2
5635,processing_speed,3
1751,emotion,2
3872,reading,3
6373,reasoning,2
6932,processing_speed,1
5790,emotion,2
4722,reasoning,3
3416,emotion,5
5524,calculus,2
3730,reading,3
3872,execution_speed,4
2816,reasoning,5
6959,reasoning,4
4697,processing_speed,3
6669,math_fluency,4
6507,reading,1
5442,processing_speed,3
3314,reading,2
5118,reasoning,4
1568,math_fluency,1
6401,processing_speed,2
6908,calculus,3
6448,reasoning,2
6399,reasoning,3
5185,calculus,4
3579,emotion,5
6049,reading,1
3186,processing_speed,3
6815,execution_speed,4
6746,math_fluency,5
5032,math_fluency,3
3687,math_fluency,3
6723,math_fluency,2
5441,execution_speed,1
6142,processing_speed,3
1076,reasoning,4
5329,execution_speed,1
6706,execution_speed,3
6718,reading,2
6779,reasoning,3
5468,reasoning,4
4793,execution_speed,3
5113,reasoning,5
6158,reading,3
6532,emotion,3
3648,execution_speed,5
2815,reasoning,1
3633,calculus,1
3169,calculus,3
5323,emotion,1
4920,execution_speed,3
4960,math_fluency,1
5739,execution_speed,5
4872,reasoning,4
4820,calculus,2
3900,reading,3
6289,reasoning,4
4797,reasoning,5
1603,processing_speed,5
7002,processing_speed,4
4799,math_fluency,4
6201,execution_speed,2
3534,reading,2
6594,calculus,4
6895,emotion,3
6335,processing_speed,4
6669,emotion,2
4730,reading,1
3442,calculus,5
6313,execution_speed,5
5175,calculus,4
6157,processing_speed,1
6673,execution_speed,4
5280,processing_speed,5
6831,processing_speed,2
1071,reasoning,2
5160,emotion,4
6977,emotion,2
3765,reasoning,4
6535,processing_speed,3
4761,reasoning,1
6717,execution_speed,3
5678,emotion,5
3333,math_fluency,3
6190,emotion,4
3439,reading,3
5454,reasoning,5
5275,math_fluency,3
5365,processing_speed,4
6822,execution_speed,4
5841,emotion,1
5964,emotion,5
3654,processing_speed,5
6663,math_fluency,3
5164,reading,1
5054,reasoning,4
4797,execution_speed,5
5136,math_fluency,3
5969,execution_speed,4
4747,emotion,4
7015,execution_speed,2
2795,emotion,2
2002,processing_speed,3
2817,reading,4
5791,reading,3
5025,math_fluency,3
6929,reading,2
6176,reasoning,4
5352,reading,2
3626,execution_speed,3
5530,emotion,2
6604,reading,3
4882,reading,5
6361,reasoning,3
4814,processing_speed,2
3212,calculus,2
1699,reasoning,2
3643,emotion,3
6721,emotion,3
3508,processing_speed,5
3470,reading,4
5687,processing_speed,3
5736,reading,2
6662,reading,1
5274,emotion,5
3226,execution_speed,5
1116,processing_speed,1
5707,math_fluency,4
1707,processing_speed,3
1731,emotion,1
6165,processing_speed,5
3340,reasoning,4
6424,execution_speed,1
6223,math_fluency,5
4811,reasoning,3
6335,execution_speed,2
5920,reading,2
5431,math_fluency,2
6863,execution_speed,5
3319,processing_speed,4
4960,processing_speed,1
5115,math_fluency,4
5160,reasoning,4
6918,emotion,1
6828,reading,5
4145,math_fluency,4
4153,calculus,1
6210,execution_speed,1
6641,reasoning,5
6089,processing_speed,5
3740,processing_speed,2
6599,calculus,1
1597,reasoning,4
6604,math_fluency,3
5884,execution_speed,3
6829,reading,4
3926,emotion,3
3707,processing_speed,4
6255,math_fluency,4
4948,processing_speed,2
5140,execution_speed,4
3320,reading,4
3593,math_fluency,4
6055,processing_speed,4
3463,emotion,5
4835,calculus,2
4146,math_fluency,3
5506,calculus,5
6402,emotion,1
6621,reasoning,4
6679,execution_speed,1
6579,execution_speed,5
5054,reading,4
1082,math_fluency,1
5121,execution_speed,4
4825,calculus,3
5964,math_fluency,5
6374,calculus,1
4954,processing_speed,1
5795,execution_speed,4
6209,emotion,5
3896,processing_speed,5
5110,calculus,4
1680,emotion,2
6530,math_fluency,1
5129,reasoning,3
5122,reasoning,1
5993,reasoning,2
6460,emotion,2
3798,reasoning,2
4872,math_fluency,4
6255,execution_speed,4
3625,reading,2
6936,math_fluency,5
2032,math_fluency,2
3706,reading,4
5739,processing_speed,5
3762,processing_speed,1
5304,math_fluency,5
6347,reasoning,3
6765,emotion,3
3624,execution_speed,4
2833,reasoning,5
6378,calculus,3
6297,emotion,5
6758,processing_speed,2
5716,execution_speed,3
4712,execution_speed,4
6694,execution_speed,4
4798,math_fluency,2
5812,emotion,2
3532,processing_speed,2
1076,processing_speed,3
6907,execution_speed,3
4945,reasoning,2
6018,processing_speed,5
6243,math_fluency,1
5953,reasoning,2
5411,processing_speed,5
2672,reasoning,4
6259,emotion,2
6232,processing_speed,1
1955,reasoning,2
4159,reading,5
3732,calculus,1
3580,calculus,1
6642,emotion,5
5143,reasoning,3
5502,calculus,5
3650,reading,3
5650,execution_speed,5
2798,emotion,4
6746,execution_speed,5
3607,reasoning,2
5703,reasoning,4
3641,processing_speed,3
6121,emotion,5
5080,reading,5
3473,math_fluency,2
3423,math_fluency,3
5861,processing_speed,1
5645,reasoning,1
3863,math_fluency,3
3394,calculus,1
5397,math_fluency,3
6614,math_fluency,1
4169,reasoning,3
4915,emotion,3
4720,reasoning,3
4880,reading,1
3578,calculus,5
2824,processing_speed,3
5175,execution_speed,5
3663,execution_speed,1
6124,execution_speed,2
2802,emotion,3
6654,calculus,1
5938,reading,4
2037,reading,4
5918,reading,5
4691,reasoning,5
5003,execution_speed,3
6344,reading,4
6297,reasoning,5
6098,reasoning,3
6025,reasoning,5
5108,execution_speed,1
5383,reading,2
3888,execution_speed,3
5294,processing_speed,2
5035,reasoning,4
5146,calculus,3
5166,reasoning,1
3424,calculus,1
3689,math_fluency,1
5676,math_fluency,5
3736,processing_speed,2
5849,math_fluency,1
3165,emotion,1
3770,math_fluency,2
6218,reasoning,1
6576,calculus,2
6547,processing_speed,3
6467,math_fluency,2
6008,processing_speed,2
6736,execution_speed,4
1739,reading,2
4779,processing_speed,5
3869,reasoning,3
6731,reading,5
3412,reasoning,3
6454,emotion,1
5363,math_fluency,4
2028,reasoning,2
6410,reading,2
5035,math_fluency,4
5284,execution_speed,5
3599,reasoning,1
5873,emotion,4
3851,reading,5
6977,execution_speed,3
3465,math_fluency,3
6248,math_fluency,2
5924,math_fluency,4
6668,calculus,2
6471,calculus,5
6020,execution_speed,2
3537,emotion,4
5874,reading,2
5808,execution_speed,4
6836,reasoning,2
3747,emotion,4
6466,reasoning,2
4901,execution_speed,3
2009,emotion,3
5640,reasoning,3
3454,processing_speed,5
3403,reading,1
6232,emotion,5
6608,execution_speed,4
6188,reading,2
6704,reasoning,5
5072,reasoning,3
4768,calculus,2
4914,processing_speed,3
